date_time,participant_id,batch,mood,mood_count,circumplex.arousal,circumplex.arousal_count,circumplex.valence,circumplex.valence_count,activity,activity_count,screen,screen_count,call,call_count,sms,sms_count,appCat.builtin,appCat.builtin_count,appCat.communication,appCat.communication_count,appCat.entertainment,appCat.entertainment_count,appCat.finance,appCat.finance_count,appCat.game,appCat.game_count,appCat.office,appCat.office_count,appCat.other,appCat.other_count,appCat.social,appCat.social_count,appCat.travel,appCat.travel_count,appCat.unknown,appCat.unknown_count,appCat.utilities,appCat.utilities_count,appCat.weather,appCat.weather_count,sum_of_counts
2014-04-12,AS14.08,0,7.0,5,0.0,5,0.8,5,0.0250274391551291,24,767.0680000782012,23,0.0,0,0.0,0,0.0,0,1912.357,15,0.0,0,0.0,0,0.0,0,0.0,0,108.724,10,519.463,14,0.0,0,0.0,0,0.0,0,0.0,0,101
2014-04-13,AS14.08,0,7.6,5,0.0,5,1.2,5,0.004827095791619,24,2078.9600002765656,35,0.0,0,0.0,0,8.147,3,658.4030000000002,35,221.563,3,0.0,0,0.0,0,0.0,0,119.435,7,2874.2200000000003,24,0.0,0,0.0,0,5.043,1,0.0,0,147
2014-04-14,AS14.08,0,6.6,5,0.2,5,0.6,5,0.0649030865558514,24,3426.076000928881,58,0.0,0,0.0,0,89.016,26,1931.73,48,81.273,1,0.0,0,0.0,0,45.241,1,122.035,12,1121.678,30,0.0,0,0.0,0,31.393,4,0.0,0,219
2014-04-15,AS14.08,0,6.4,5,-0.8,5,0.6,5,0.034090909090909,24,3149.4779992103595,33,0.0,0,0.0,0,313.846,17,2067.439,28,36.189,1,0.0,0,0.0,0,0.0,0,54.181,7,711.717,17,0.0,0,0.0,0,0.0,0,0.0,0,142
2014-04-16,AS14.08,0,6.6,5,-0.6,5,0.8,5,0.0685973564143854,24,1724.2629995346065,33,0.0,0,0.0,0,122.282,21,853.409,28,22.458,2,0.0,0,0.0,0,48.299,1,45.32899999999999,7,595.5500000000001,17,0.0,0,0.0,0,33.39,5,0.0,0,153
2014-04-17,AS14.08,0,6.2,5,-1.0,5,0.8,5,0.0971815674258687,24,3259.406999349593,45,0.0,0,0.0,0,111.431,15,1016.8830000000004,53,144.717,4,0.0,0,0.0,0,0.0,0,188.89899999999992,8,676.2250000000001,28,1114.867,6,0.0,0,3.038,1,0.0,0,199
2014-04-18,AS14.08,0,6.0,5,-0.4,5,0.6,5,0.0490419861447403,24,936.6079995632168,22,0.0,0,0.0,0,8.937,4,178.03300000000002,17,0.0,0,0.0,0,0.0,0,0.0,0,67.792,8,678.915,14,0.0,0,0.0,0,0.0,0,0.0,0,104
2014-04-19,AS14.08,0,7.8,5,1.4,5,1.2,5,0.0390028943861402,24,2355.3289988040965,28,0.0,0,0.0,0,324.362,23,840.206,20,88.565,3,0.0,0,0.0,0,0.0,0,46.93299999999999,8,1092.221,23,0.0,0,22.302,1,7.023,1,0.0,0,146
2014-04-20,AS14.08,0,6.4,5,-1.2,5,0.8,5,0.0048993447953894,24,1317.5869996547704,21,0.0,0,0.0,0,63.304928210136026,8,85.042,10,173.542,4,0.0,0,0.0,0,0.0,0,36.373000000000005,5,5884.73,24,0.0,0,17.156,1,15.074,1,0.0,0,113
2014-04-21,AS14.08,0,6.4,5,-1.0,5,0.6,5,0.0292949596667519,24,2076.093999624253,23,0.0,0,0.0,0,90.122,13,600.2099999999999,13,437.264,1,0.0,0,0.0,0,5.032,1,31.308,5,905.644,31,0.0,0,0.0,0,6.026,1,0.0,0,127
2014-04-22,AS14.08,0,6.0,5,-0.6,5,0.4,5,0.0773999430387924,24,1819.2249996662135,31,0.0,0,0.0,0,109.492,8,795.3120000000001,31,21.094,1,0.0,0,0.0,0,0.0,0,46.998,7,843.2529999999999,21,0.0,0,0.0,0,0.0,0,0.0,0,138
2014-04-23,AS14.08,0,5.6,5,0.0,5,0.4,5,0.1249760272490379,24,1554.5250003337856,47,0.0,0,0.0,0,153.90400000000002,12,1044.8840000000002,54,0.0,0,0.0,0,0.0,0,0.0,0,51.104,7,435.9239999999999,17,0.0,0,0.0,0,0.0,0,0.0,0,176
2014-04-24,AS14.08,0,6.666666666666667,3,0.3333333333333333,3,1.0,3,0.1280059119507768,24,1965.227999448777,37,0.0,0,0.0,0,26.485999999999997,7,1270.667,46,82.896,3,0.0,0,0.0,0,0.0,0,547.374,11,554.5720000000001,12,0.0,0,0.0,0,0.0,0,0.0,0,149
2014-04-25,AS14.08,0,6.333333333333333,6,0.0,6,0.8,5,0.0283210125448028,24,2004.8570005893716,21,0.0,0,0.0,0,92.297,12,1004.7479459867188,28,0.0,0,0.0,0,0.0,0,163.344,1,51.705,6,812.8719999999998,20,0.0,0,0.0,0,0.0,0,0.0,0,129
2014-04-26,AS14.08,0,6.0,4,-0.5,4,0.25,4,0.0471788194444444,24,702.6440005302428,19,0.0,0,0.0,0,276.46,15,156.572,8,0.0,0,0.0,0,0.0,0,0.0,0,29.159,5,237.624,7,0.0,0,0.0,0,0.0,0,0.0,0,90
2014-04-27,AS14.08,0,6.0,6,-0.8333333333333334,6,0.6666666666666666,6,0.0054298371647509,24,2228.388000011444,12,0.0,0,3.0,3,100.223,7,704.723,14,835.74,1,0.0,0,0.0,0,0.0,0,34.178000000000004,4,700.6910000000001,12,0.0,0,0.0,0,0.0,0,0.0,0,95
2014-04-28,AS14.08,0,5.8,5,-0.8,5,0.6,5,0.0222524154589372,24,864.7580003738398,18,0.0,0,0.0,0,127.955,6,122.743,14,109.162,1,0.0,0,0.0,0,0.0,0,45.431,6,461.7759999999999,10,0.0,0,0.0,0,0.0,0,0.0,0,94
2014-04-29,AS14.08,0,5.75,4,-0.25,4,0.25,4,0.0309961484593837,24,2025.43799996376,31,0.0,0,0.0,0,21.515,7,1157.159,44,111.408,3,0.0,0,0.0,0,0.0,0,39.375,4,694.2059999999999,12,0.0,0,0.0,0,0.0,0,0.0,0,137
2014-04-30,AS14.08,0,6.666666666666667,6,-0.5,6,1.0,6,0.034825039929765,24,3999.000998735421,25,0.0,0,0.0,0,38.781000000000006,9,3192.407,31,202.554,4,0.0,0,0.0,0,0.0,0,38.314,5,523.0989999999999,18,0.0,0,0.0,0,0.0,0,0.0,0,134
2014-05-01,AS14.08,0,7.0,5,0.4,5,0.8,5,0.0373140985529644,24,3328.600821615345,27,0.0,0,0.0,0,96.708,6,945.7089459867188,27,3751.748,6,0.0,0,0.0,0,0.0,0,57.046,6,442.89699999999993,10,0.0,0,0.0,0,202.552,2,0.0,0,123
2014-05-02,AS14.08,0,7.2,5,-0.4,5,1.0,5,0.1817380077030812,24,703.1720004081726,15,0.0,0,0.0,0,29.822,6,157.96099999999998,20,29.418,1,0.0,0,0.0,0,0.0,0,45.739999999999995,5,436.494,11,0.0,0,0.0,0,3.172,1,0.0,0,98
2014-05-03,AS14.08,0,7.4,5,0.4,5,1.0,5,0.2218137298647595,24,883.257999897003,20,0.0,0,0.0,0,86.962,12,1322.4700000000005,28,0.0,0,0.0,0,0.0,0,0.0,0,36.627,6,437.165,12,0.0,0,6.071,1,44.214,4,0.0,0,122
2014-05-04,AS14.08,0,6.8,5,-0.2,5,1.0,5,0.0432776127692456,24,1968.681000471115,34,1.0,1,0.0,0,162.032,18,780.0079999999998,50,0.0,0,0.0,0,0.0,0,0.0,0,34.334,4,681.4110000000001,11,0.0,0,311.75699999999995,3,0.0,0,0.0,0,160
2014-05-05,AS14.08,0,6.666666666666667,3,-1.0,3,1.0,3,0.0026041666666666,16,263.81499981880165,6,0.0,0,0.0,0,0.0,0,36.584,5,0.0,0,0.0,0,0.0,0,0.0,0,22.215,4,204.48199999999997,4,0.0,0,0.0,0,0.0,0,0.0,0,44
2014-03-27,AS14.12,0,7.0,4,-0.5,4,1.0,4,0.1482905365606453,13,6065.7110004425085,63,2.0,2,0.0,0,735.7159999999999,75,930.649,10,207.387,6,0.0,0,0.0,0,0.0,0,71.905,5,4393.594,45,0.0,0,0.0,0,5.052,1,0.0,0,232
2014-03-28,AS14.12,0,6.75,4,0.0,4,0.75,4,0.1121886973180077,24,8260.613821149953,138,9.0,9,0.0,0,2290.8318564202714,252,2540.570999999999,38,3861.541999999999,24,0.0,0,0.0,0,0.0,0,77.908,5,3569.3729999999987,57,0.0,0,0.0,0,14.169,3,0.0,0,562
2014-03-29,AS14.12,0,6.75,4,1.0,4,1.0,4,0.1260750694279283,24,4125.764820457586,93,5.0,5,0.0,0,1257.074856420272,157,1318.068,24,1001.0590000000002,32,0.0,0,0.0,0,0.0,0,51.707,5,1167.0039999999997,23,101.118,5,60.29900000000001,9,8.12,2,0.0,0,391
2014-03-30,AS14.12,0,5.8,5,-0.2,5,0.25,4,0.0500026692883375,23,3085.156000614166,71,1.0,1,0.0,0,805.4829999999998,127,790.708,32,473.693,11,0.0,0,0.0,0,0.0,0,53.669,5,914.519,14,0.0,0,0.0,0,15.116999999999996,5,0.0,0,303
2014-03-31,AS14.12,0,6.4,5,0.4,5,0.4,5,0.0725464900664517,24,3845.627000093461,76,1.0,1,0.0,0,954.035,108,633.7069999999999,17,411.6509999999999,17,11.04,2,11.03,1,17.189,1,47.557,5,939.671,12,772.399,26,0.0,0,0.0,0,0.0,0,305
2014-04-01,AS14.12,0,6.4,5,0.4,5,0.75,4,0.1407921548420123,24,8892.608999252321,105,2.0,2,0.0,0,1334.3879999999997,196,2928.8290000000006,73,751.2919999999999,17,55.378,3,3.766,1,0.0,0,44.646,5,3253.437000000001,31,68.07900000000001,4,0.0,0,0.0,0,0.0,0,475
2014-04-02,AS14.12,0,6.0,5,-0.4,5,0.3333333333333333,3,0.1470602274847505,23,7102.923821331147,108,3.0,3,0.0,0,842.8799999999995,183,2319.8669999999997,36,759.095,6,128.498,3,0.0,0,397.50200000000007,9,77.77900000000001,6,2587.3720000000003,48,25.71,2,0.0,0,0.0,0,0.0,0,440
2014-04-03,AS14.12,0,5.4,5,0.4,5,0.0,5,0.1573412698412698,24,10063.44200181961,152,3.0,3,0.0,0,2386.1180000000027,250,2760.774999999999,61,1194.8059999999998,32,133.62,8,0.0,0,848.027,6,40.63,5,4213.196999999999,50,373.78600000000006,11,0.0,0,0.0,0,0.0,0,617
2014-04-04,AS14.12,0,6.5,4,0.75,4,0.6666666666666666,3,0.1387798904872683,24,7406.303998708725,135,8.0,8,3.0,3,1238.8330000000008,189,1244.954,46,359.466,4,0.0,0,0.0,0,525.1369999999998,12,45.5,5,2331.898,28,1689.1170000000002,59,0.0,0,0.0,0,0.0,0,524
2014-04-05,AS14.12,0,6.2,5,0.0,5,0.4,5,0.150298313430203,24,4866.7180008888245,100,3.0,3,1.0,1,1613.1799999999994,147,212.43999999999997,11,1451.876,21,39.611,3,4.009,1,0.0,0,66.791,5,2087.258,33,214.084,7,0.0,0,0.0,0,0.0,0,371
2014-04-06,AS14.12,0,6.25,4,0.25,4,0.75,4,0.0872111194733988,24,2818.029000282286,42,0.0,0,0.0,0,567.62,85,165.981,7,636.3249999999999,5,0.0,0,0.0,0,0.0,0,39.345,5,1061.839,9,346.34400000000005,11,0.0,0,0.0,0,0.0,0,200
2014-04-07,AS14.12,0,6.4,5,0.2,5,1.0,5,0.1256551193566753,24,5998.457000255585,91,0.0,0,0.0,0,1598.4450000000004,155,654.4440000000002,28,777.991,11,49.379,5,108.338,3,5.036,1,59.736,6,2723.0260000000003,29,248.585,6,0.0,0,42.898,9,0.0,0,383
2014-04-08,AS14.12,0,6.25,4,0.0,4,0.25,4,0.117654971593157,24,7995.54100036621,138,2.0,2,0.0,0,1981.1649282101357,221,1390.59,41,1452.7679999999998,23,196.121,3,0.0,0,98.882,3,44.583000000000006,5,3365.6449999999995,59,117.344,10,0.0,0,0.0,0,0.0,0,541
2014-04-09,AS14.12,0,5.25,4,0.0,4,-0.5,4,0.1655167290440424,24,11045.185998439789,138,0.0,0,0.0,0,3371.633928210136,253,1768.8439999999998,34,2337.654,21,38.118,3,179.81300000000002,3,179.947,4,41.01,5,3970.779,64,65.869,6,0.0,0,17.396,3,0.0,0,570
2014-04-10,AS14.12,0,6.4,5,0.2,5,0.6,5,0.1338207834315732,24,7782.513999700545,114,0.0,0,0.0,0,2114.53,207,547.5509999999999,21,438.221,11,0.0,0,5.149,1,0.0,0,56.132,6,4960.509000000001,63,0.0,0,0.0,0,0.0,0,0.0,0,462
2014-04-11,AS14.12,0,6.6,5,-0.5,4,1.0,5,0.0715106834668408,24,4888.174998044969,75,2.0,2,0.0,0,1545.048856420272,108,169.195,9,381.991,15,0.0,0,0.0,0,0.0,0,45.553,5,2574.388,33,232.48200000000003,7,0.0,0,0.0,0,0.0,0,292
2014-04-12,AS14.12,0,6.8,5,0.0,5,0.8,5,0.084032014294214,24,7295.19900035858,130,0.0,0,0.0,0,2864.401,254,1886.5419999999997,52,673.54,19,0.0,0,0.0,0,11.059,1,72.906,5,2253.3079999999995,33,597.0329999999998,13,0.0,0,12.068,3,0.0,0,549
2014-04-13,AS14.12,0,5.6,5,0.6,5,0.0,5,0.0953833249642271,24,8651.996002197266,118,3.0,3,0.0,0,1239.178,207,1637.8729999999998,36,1137.717,34,0.0,0,0.0,0,45.218,1,70.062,5,4090.9869999999983,49,156.096,6,0.0,0,5.019,1,0.0,0,499
2014-04-14,AS14.12,0,6.6,5,-0.4,5,0.8,5,0.0874241857760053,24,7834.323999404911,103,1.0,1,0.0,0,1622.1909999999998,198,1086.819,37,1671.0329999999994,19,22.081000000000003,3,0.0,0,0.0,0,74.52100000000002,5,3227.4790000000003,45,0.0,0,0.0,0,10.109,2,0.0,0,452
2014-04-15,AS14.12,0,6.8,5,0.2,5,1.0,5,0.1200504971349348,24,7183.024999380112,126,6.0,6,0.0,0,2352.608999999999,239,2162.3539999999994,51,277.298,5,40.322,6,0.0,0,173.56599999999997,4,53.343999999999994,6,3179.6470000000004,60,0.0,0,0.0,0,5.128,1,0.0,0,543
2014-04-16,AS14.12,0,7.0,4,0.0,4,1.0,4,0.1980992326039569,24,7032.783002853392,152,3.0,3,2.0,2,1712.045928210137,249,2180.4529999999995,48,990.051,10,0.0,0,0.0,0,0.0,0,62.984,5,1828.7389999999996,33,129.132,4,0.0,0,0.0,0,0.0,0,542
2014-04-17,AS14.12,0,6.8,5,-0.6,5,0.8,5,0.1310616360007588,24,7747.718999624252,122,2.0,2,0.0,0,1108.736,195,1762.53,40,434.02,3,49.768,3,0.0,0,125.091,4,49.81,5,3914.188,52,262.063,13,0.0,0,5.022,1,0.0,0,479
2014-04-18,AS14.12,0,6.6,5,-0.6,5,0.8,5,0.0799791231487768,24,5904.472999334335,92,0.0,0,0.0,0,796.857,130,315.754,12,768.6220000000001,26,9.264,2,0.0,0,0.0,0,54.297999999999995,5,3149.413,50,476.158,16,0.0,0,4.026,1,0.0,0,373
2014-04-19,AS14.12,0,5.8,5,0.4,5,0.4,5,0.1671652256803053,24,7279.017001152038,142,4.0,4,2.0,2,4793.472928210133,238,1422.102,34,862.0149999999999,16,0.0,0,0.0,0,0.0,0,59.983,5,2462.6189999999997,44,93.026,3,0.0,0,0.0,0,0.0,0,527
2014-04-20,AS14.12,0,6.4,5,0.4,5,1.0,5,0.2202672654948737,22,9716.676820875296,172,0.0,0,0.0,0,2763.9789282101356,274,744.5780000000001,16,1323.427,19,0.0,0,550.414,5,82.47,3,51.321,5,4599.367000000002,74,430.585,25,0.0,0,7.1419999999999995,3,0.0,0,633
2014-04-21,AS14.12,0,6.0,4,-0.25,4,0.75,4,0.0702309086923999,23,4222.318999528885,61,1.0,1,0.0,0,1243.055,123,1039.4609999999998,28,110.981,2,0.0,0,61.195,1,0.0,0,45.51,4,1880.291,25,83.25099999999999,4,0.0,0,3.038,1,0.0,0,285
2014-04-22,AS14.12,0,6.5,4,0.25,4,1.0,4,0.1646270648732014,24,18346.558000326168,166,2.0,2,0.0,0,2517.7179999999994,306,3176.774,65,5768.909,35,35.153000000000006,3,0.0,0,0.0,0,58.139,5,5208.822999999999,72,1367.324,44,0.0,0,4.156,1,0.0,0,735
2014-04-23,AS14.12,0,5.8,5,0.0,5,0.8,5,0.1144938873347397,24,5621.264999151228,107,6.0,6,0.0,0,1266.9849999999983,186,546.1610000000001,19,626.8889999999999,24,0.0,0,0.0,0,44.187,1,39.926,5,3131.5319999999997,43,256.50199999999995,8,0.0,0,0.0,0,0.0,0,438
2014-04-24,AS14.12,0,6.6,5,-0.6,5,0.6,5,0.0852228001377535,24,6934.605998277666,105,1.0,1,0.0,0,1988.8039282101367,190,289.282,17,745.889,17,109.32899999999998,6,0.0,0,164.138,8,41.343999999999994,5,3729.074,60,659.855,10,0.0,0,0.0,0,0.0,0,458
2014-04-25,AS14.12,0,5.6,5,0.2,5,0.2,5,0.1346787019892702,24,4744.062000751495,109,3.0,3,1.0,1,2088.079999999999,171,511.9469999999999,22,97.389,2,78.27000000000001,3,0.0,0,0.0,0,46.248,5,1831.1259999999995,23,782.1739999999999,12,0.0,0,36.423,4,44.409,1,395
2014-04-26,AS14.12,0,7.0,4,0.25,4,1.0,4,0.3325771057511279,24,3425.820999383925,81,6.0,6,0.0,0,979.5779999999996,136,293.235,12,337.142,5,0.0,0,0.0,0,0.0,0,42.465,5,1013.576,12,761.637,18,0.0,0,0.0,0,22.066,1,312
2014-04-27,AS14.12,0,6.0,4,0.0,4,0.75,4,0.1934794910648599,24,5069.17399930954,76,1.0,1,0.0,0,759.4559999999994,119,295.28999999999996,10,624.5050000000002,7,0.0,0,0.0,0,15.093,1,67.653,5,1675.012,13,1366.3989999999997,20,0.0,0,0.0,0,86.672,1,289
2014-04-28,AS14.12,0,6.6,5,-0.6,5,1.0,5,0.0853976874322088,24,3979.294000387192,65,2.0,2,8.0,8,1955.539,136,740.3609999999999,20,378.061,5,63.189,3,0.0,0,0.0,0,44.43899999999999,5,1723.733,20,128.399,4,0.0,0,0.0,0,0.0,0,307
2014-04-29,AS14.12,0,6.0,5,-0.4,5,1.0,4,0.0791976372917132,24,6085.489000082017,96,4.0,4,0.0,0,2113.077,178,863.179,32,359.93899999999996,5,0.0,0,0.0,0,171.43,3,48.704,5,3697.746000000001,43,0.0,0,0.0,0,0.0,0,0.0,0,404
2014-04-30,AS14.12,0,6.25,4,-0.25,4,0.6666666666666666,3,0.1219931925300057,24,6141.152999639512,103,2.0,2,0.0,0,1681.2479999999998,173,1570.289,28,1044.3830000000005,20,0.0,0,0.0,0,36.22,1,36.543,5,2048.414,20,476.3210000000001,19,0.0,0,4.11,1,0.0,0,407
2014-05-01,AS14.12,0,6.2,5,-0.2,5,0.5,4,0.0955700386338233,24,8634.609821439868,96,0.0,0,2.0,2,1453.7619999999995,194,2178.99,46,956.837,9,434.0789999999999,26,181.611,2,71.407,5,60.43999999999999,6,3774.001999999999,32,284.95399999999995,18,0.0,0,5.048,2,0.0,0,476
2014-05-02,AS14.12,0,5.5,2,0.0,2,0.5,2,0.1309995432502886,23,12455.32082045186,102,1.0,1,0.0,0,2623.112999999999,200,2517.300999999999,37,2755.814999999999,25,249.135,11,0.0,0,37.361999999999995,4,45.013000000000005,5,5042.722,49,245.93500000000003,10,0.0,0,4.063,1,0.0,0,474
2014-05-03,AS14.12,0,5.6,5,-0.4,5,0.2,5,0.085140097498809,24,5445.758001565932,123,1.0,1,1.0,1,2817.4339999999975,201,961.563,27,474.1350000000001,14,52.151,3,0.0,0,70.349,2,47.693,5,2205.7499999999995,37,1.026,1,0.0,0,22.674,3,0.0,0,457
2014-05-04,AS14.12,0,4.8,5,-0.8,5,-0.2,5,0.114598722699528,24,7504.151001453397,69,0.0,0,0.0,0,1219.1659282101357,129,356.15700000000004,4,1252.7220000000002,25,0.0,0,0.0,0,0.0,0,44.190999999999995,5,4638.61,31,0.0,0,0.0,0,0.0,0,0.0,0,302
2014-05-05,AS14.12,0,6.0,4,0.0,4,0.3333333333333333,3,0.0320418552036198,13,2281.6200006008153,65,2.0,2,0.0,0,1344.7480000000012,94,1019.573,7,135.69299999999998,2,0.0,0,0.0,0,0.0,0,24.094,2,517.5790000000001,10,0.0,0,0.0,0,0.0,0,0.0,0,206
2014-03-14,AS14.13,0,7.8,5,0.2,5,1.4,5,0.0,0,7292.196001768113,172,0.0,0,3.0,3,1799.371,94,2587.171945986718,100,100.104,2,0.0,0,0.0,0,0.0,0,1211.8629999999998,27,938.9980000000002,26,2862.4150000000004,35,0.0,0,0.0,0,0.0,0,474
2014-03-15,AS14.13,0,7.0,5,0.2,5,0.4,5,0.0,0,4634.640998601915,122,0.0,0,3.0,3,486.49392821013623,44,3284.4960000000005,70,671.05,13,0.0,0,0.0,0,0.0,0,1157.275,31,565.0780000000001,20,0.0,0,0.0,0,0.0,0,0.0,0,318
2014-03-16,AS14.13,0,6.4,5,-1.0,5,0.2,5,0.0,0,4920.903999090193,59,0.0,0,0.0,0,128.676,12,649.433,15,37.964,1,0.0,0,0.0,0,0.0,0,2366.2030000000004,49,571.198,15,0.0,0,141.978,6,0.0,0,0.0,0,172
2014-03-17,AS14.13,0,6.6,5,0.0,5,0.8,5,0.0,0,3146.8159987926474,98,0.0,0,0.0,0,1027.13,71,1015.131,33,0.0,0,0.0,0,0.0,0,0.0,0,701.4730000000002,23,426.51,10,236.148,4,0.0,0,12.518,2,0.0,0,256
2014-03-18,AS14.13,0,7.0,5,-0.2,5,0.8,5,0.0,0,2748.713998556138,94,0.0,0,0.0,0,556.45,48,1061.1839459867183,39,2464.328,2,0.0,0,0.0,0,0.0,0,981.155,23,416.742,22,0.0,0,0.0,0,0.0,0,0.0,0,243
2014-03-19,AS14.13,0,7.8,5,-0.2,5,1.2,5,0.0,0,12473.941820026532,128,0.0,0,0.0,0,790.38,29,9544.345999999998,130,1074.9009999999998,3,0.0,0,0.0,0,0.0,0,4203.599,24,294.51200000000006,16,0.0,0,0.0,0,0.0,0,0.0,0,345
2014-03-20,AS14.13,0,6.4,5,0.8,5,0.2,5,0.2875173962358836,14,8615.404999017715,181,0.0,0,0.0,0,462.36799999999994,36,7656.216999999999,209,670.754,14,0.0,0,0.0,0,0.0,0,626.9239999999999,12,497.604,12,0.0,0,0.0,0,0.0,0,0.0,0,493
2014-03-21,AS14.13,0,6.4,5,0.6,5,0.6,5,0.0846487121915733,16,12928.499998092651,142,0.0,0,2.0,2,144.126,13,10776.91194598672,182,1224.32,11,0.0,0,0.0,0,0.0,0,109.863,10,162.789,16,47.006,2,0.0,0,0.0,0,0.0,0,409
2014-03-22,AS14.13,0,8.4,5,1.4,5,1.6,5,0.0939734996186608,13,12328.15699982643,162,0.0,0,0.0,0,925.617,43,8514.374,193,2283.683,34,0.0,0,0.0,0,0.0,0,355.851,15,654.827,17,0.0,0,0.0,0,0.0,0,0.0,0,492
2014-03-23,AS14.13,0,7.4,5,1.6,5,1.0,5,0.1191626338685162,17,6527.276000261305,105,0.0,0,2.0,2,387.581,15,5841.738,156,631.968,11,0.0,0,0.0,0,0.0,0,316.9339999999999,11,249.13300000000004,5,0.0,0,19.359,1,0.0,0,0.0,0,338
2014-03-24,AS14.13,0,8.8,5,1.0,5,1.8,5,0.3074129857071034,10,4688.187000513077,90,2.0,2,0.0,0,341.12199999999996,23,3140.3840000000005,93,944.294,18,0.0,0,0.0,0,0.0,0,97.92,9,186.043,7,0.0,0,0.0,0,0.0,0,0.0,0,267
2014-03-25,AS14.13,0,7.6,5,1.2,5,1.8,5,0.0985684853651605,12,5026.947999477386,103,0.0,0,0.0,0,118.196,7,4322.160999999999,117,208.497,6,0.0,0,0.0,0,0.0,0,1139.661,19,381.363,13,550.99,11,0.0,0,25.496,1,0.0,0,304
2014-03-26,AS14.13,0,8.4,5,-1.0,5,1.0,5,0.303655124259914,13,9064.92799973488,155,1.0,1,1.0,1,430.6919999999999,46,7317.156000000004,190,807.299,5,0.0,0,0.0,0,0.0,0,265.619,14,244.409,8,0.0,0,0.0,0,0.0,0,0.0,0,448
2014-03-27,AS14.13,0,7.4,5,-1.2,5,1.0,5,0.1080941295720869,11,8565.003998994822,113,0.0,0,1.0,1,17.725,2,7266.264999999997,160,733.764,8,0.0,0,0.0,0,0.0,0,524.9849999999999,9,352.816,8,289.617,1,0.0,0,0.0,0,0.0,0,328
2014-03-28,AS14.13,0,7.6,5,-1.0,5,1.2,5,0.3355837397178655,15,12150.351999759672,160,0.0,0,0.0,0,1688.5740000000003,105,5064.350999999999,167,1870.323,17,0.0,0,0.0,0,33.368,3,180.592,13,2989.314,55,263.01500000000004,14,0.0,0,0.0,0,0.0,0,564
2014-03-29,AS14.13,0,7.2,5,-1.8,5,1.0,5,0.3700853779840848,8,5617.916001319885,93,0.0,0,0.0,0,200.0349999999999,24,5104.883999999999,114,713.427,12,0.0,0,0.0,0,0.0,0,117.574,9,650.089,27,0.0,0,0.0,0,43.997,1,0.0,0,303
2014-03-30,AS14.13,0,6.2,5,-0.6,5,0.8,5,0.1106315203947191,14,9519.963999509811,130,0.0,0,0.0,0,27.302,3,7303.314999999999,185,431.246,11,0.0,0,0.0,0,0.0,0,1504.998,12,94.915,6,0.0,0,0.0,0,0.0,0,0.0,0,376
2014-03-31,AS14.13,0,7.0,5,-1.2,5,0.6,5,0.2922268907563024,12,5456.011997938156,142,1.0,1,0.0,0,543.1610000000002,42,2715.4290000000005,133,1138.739,17,0.0,0,0.0,0,0.0,0,74.55,10,726.8009999999998,18,0.0,0,0.0,0,0.0,0,0.0,0,390
2014-04-01,AS14.13,0,7.5,4,-1.5,4,1.0,4,0.4387483465608464,12,7494.29600048065,172,3.0,3,3.0,3,2068.0449282101363,98,4242.906000000001,121,706.467,7,0.0,0,0.0,0,0.0,0,136.147,11,4124.664,16,0.0,0,13.518999999999998,2,0.0,0,0.0,0,457
2014-04-02,AS14.13,0,7.4,5,-1.2,5,1.0,5,0.3712079450379942,14,9194.638997077942,223,0.0,0,0.0,0,390.47599999999994,29,10929.45394598671,287,579.5100000000001,10,0.0,0,0.0,0,0.0,0,100.02,7,830.5859999999998,21,0.0,0,0.0,0,0.0,0,0.0,0,606
2014-04-03,AS14.13,0,7.6,5,-0.8,5,1.4,5,0.3039661452028189,15,11380.30199933052,210,3.0,3,7.0,7,1548.299999999999,81,10501.587945986725,246,368.455,1,0.0,0,0.0,0,0.0,0,132.12699999999998,13,35.561,3,0.0,0,0.0,0,0.0,0,0.0,0,594
2014-04-04,AS14.13,0,7.8,5,-0.6,5,1.0,5,0.1967422594122717,14,8050.796003341671,160,0.0,0,3.0,3,918.5979999999996,61,7126.405000000001,147,680.9830000000001,7,0.0,0,0.0,0,0.0,0,201.698,16,398.068,22,0.0,0,0.0,0,0.0,0,0.0,0,445
2014-04-05,AS14.13,0,6.8,5,0.2,5,0.8,5,0.1564612721793572,12,12458.326999664305,155,0.0,0,0.0,0,91.818,3,11836.062,229,549.4929999999999,9,0.0,0,0.0,0,0.0,0,237.982,13,82.548,3,0.0,0,0.0,0,0.0,0,0.0,0,439
2014-04-06,AS14.13,0,6.25,4,0.25,4,0.75,4,0.3203210232023791,12,8325.587998628615,120,0.0,0,0.0,0,1421.958,32,6148.126000000002,142,346.799,7,0.0,0,0.0,0,0.0,0,115.575,14,526.2630000000001,20,283.402,5,211.247,4,0.0,0,0.0,0,368
2014-04-07,AS14.13,0,7.4,5,-0.4,5,1.0,5,0.3080046567657187,15,10618.18199920655,123,1.0,1,1.0,1,254.955,15,8376.589945986718,166,206.152,2,0.0,0,0.0,0,0.0,0,1502.867,8,916.995,16,0.0,0,0.0,0,0.0,0,0.0,0,362
2014-04-08,AS14.13,0,8.2,5,0.8,5,1.4,5,0.1243355147822914,15,10384.884002208708,188,2.0,2,0.0,0,1052.325,34,7986.180999999998,224,985.211,6,0.0,0,0.0,0,0.0,0,129.537,14,158.30200000000002,9,0.0,0,0.0,0,24.576,1,0.0,0,508
